id,brand,categories,primaryCategories,colors,prices.amountMax,prices.amountMin,prices.color,prices.condition,prices.isSale
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Shoes,Black,64.99,48.74,White Black,,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Shoes,Black,64.99,64.99,Black Rose Gold,,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Shoes,Black,64.99,49.99,White Black,,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Shoes,Black,64.99,49.99,White Silver,,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Shoes,Black,64.99,45.49,Black,,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Shoes,Black,64.99,49.99,Black Charcoal,,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Shoes,Black,64.99,59.99,Black,,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Shoes,Black,64.99,64.99,Black Rose Gold,,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Shoes,Black,64.99,54.99,White Black,,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Shoes,Black,64.99,54.99,White Black,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,48.99,Turquoise Black,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,48.99,White Black,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,69.99,White Black,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,48.99,Black Gray,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,69.99,Black Gray,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,59.99,Black Gray,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,59.99,Turquoise Black,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,69.99,White Black,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,59.99,Turquoise Black,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,69.99,Navy Pink,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,69.99,White Black,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,69.99,White Black,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,48.99,White Black,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,59.99,Black Gray,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,59.99,White Black,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,59.99,Navy Pink,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,59.99,Navy Pink,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,48.99,White Black,,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,White,69.99,48.99,Navy Pink,,FALSE
AWDXWRLjuC1rwyj_lXHA,lc lauren conrad,"Womens,Shoes,Boots,LC Lauren Conrad",Shoes,,59.99,39.99,Taupe,,FALSE
AVphuQmk1cnluZ0-FqyR,FOREVER YOUNG,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Home Improvement,Work Safety Clothing and Equipment",Shoes,"Black,Red",45.99,45.99,Red,New,FALSE
AVpfWLtyilAPnD_xaGle,Unbranded,"Women's Casual Shoes,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,All Women's Shoes",Shoes,Black,5.87,4.88,Black,New,TRUE
AVphQm0-ilAPnD_x3RCO,Unbranded,"Clothing,Shoes,Womens Shoes,Womens Casual Shoes,Women's Shoes,Women's Casual Shoes,All Women's Shoes",Shoes,White,9.62,9.62,White,New,FALSE
AVpe_2h81cnluZ0-boAU,Faded Glory,"Clothing,Shoes,Women's Shoes,Women's Casual Shoes,All Women's Shoes",Shoes,Grey,12.44,7.88,Grey,New,TRUE
AVpe9ZxsilAPnD_xRzci,Faded Glory,"Clothing,Shoes,Women's Shoes,Women's Casual Shoes,All Women's Shoes",Shoes,Taupe,16.97,16.97,TAUPE,New,FALSE
AVpgOcmuilAPnD_xpVft,Unbranded,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,"Maroon,Leopard,Grey",5.87,4.96,Maroon,New,TRUE
AVpe56NT1cnluZ0-Zey_,Faded Glory,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Shoes,Shoes",Brown,19.97,14.88,Brown,New,TRUE
AWDG2vWPYSSHbkXwuNeF,qupid,"Womens,Shoes,Sandals,Qupid",Shoes,,64.99,49.99,Ash Blue,,FALSE
AWDG3cnAHh53nbDREAYH,qupid,"Womens,Shoes,Boots,Qupid",Shoes,,54.99,54.99,Gray,,FALSE
AWBERSh0YSSHbkXwshNT,qupid,"Womens,Shoes,Sandals,Qupid",Shoes,,42.99,29.74,Black,,FALSE
AV_X2nFHHh53nbDRAYfX,olivia miller,"Womens,Shoes,Boots,Olivia Miller",Shoes,,84.99,59.49,Brown,,FALSE
AVph34uzilAPnD_x-STz,Victoria K.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,"Black,Red",15.88,15.88,Red,New,FALSE
AV-nbLQOHh53nbDR_Ugl,Keds,"Clothing,Shoes,Women's Shoes,Women's Casual Shoes,Womens,Boat Shoes,Keds",Shoes,"Graysilver,Naturalgold",49.99,49.99,Silver,,FALSE
AV_HAsJHHh53nbDR_7AF,herstar,"Womens,Shoes,Pumps,Heels,Herstar",Shoes,,"130,00",130,Unc Multi,,FALSE
AV_HAsJHHh53nbDR_7AF,herstar,"Womens,Shoes,Pumps,Heels,Herstar",Shoes,,"130,00",97.5,Unc Multi,,FALSE
AVpfwdpXilAPnD_xhtaX,Earth Spirit,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Shoes,Shoes","Honey,White",19.82,12.94,HONEY,New,TRUE
AVpgjXbkilAPnD_xuCc8,Earth Spirit,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes",Shoes,Platinum,19.82,19.82,Platinum,New,FALSE
AVpe_gumilAPnD_xSjIb,Unique Bargains,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes",Shoes,"Silver,Pink",29.75,29.75,Pink,New,FALSE
AWDG0nOkuC1rwyj_lPOj,lifestride,"Womens,Shoes,Boots,LifeStride","Shoes,Shoes",,69.99,69.99,Dark Chocolate,,FALSE
AWENYGmcHh53nbDREgGO,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,69.99,69.99,Black,,FALSE
AVph3mXu1cnluZ0-HT3k,Lugz,"Womens,Womens Shoes,Clothing,Women's Shoes,Boys' Shoes,Boots,Lugz,All Womens Shoes,Shoes,All Women's Shoes",Shoes,"Raspberry/white Thermabuck,Brownbark Perma Hide,Black Durabrush,Charcoalcreamgumblue-Black Thermabuck,Golden Wheatcreamgum Thermabuck,Brown/bark Perma Hide,Golden Wheat/cream/gum Thermabuck,Black/cream/gum Durabrush,Raspberrywhite Thermabuck","70,00",70,Yellow,,FALSE
AVph3mXu1cnluZ0-HT3k,Lugz,"Womens,Womens Shoes,Clothing,Women's Shoes,Boys' Shoes,Boots,Lugz,All Womens Shoes,Shoes,All Women's Shoes",Shoes,"Raspberry/white Thermabuck,Brownbark Perma Hide,Black Durabrush,Charcoalcreamgumblue-Black Thermabuck,Golden Wheatcreamgum Thermabuck,Brown/bark Perma Hide,Golden Wheat/cream/gum Thermabuck,Black/cream/gum Durabrush,Raspberrywhite Thermabuck",69.99,69.99,Black,,FALSE
AVph3mXu1cnluZ0-HT3k,Lugz,"Womens,Womens Shoes,Clothing,Women's Shoes,Boys' Shoes,Boots,Lugz,All Womens Shoes,Shoes,All Women's Shoes",Shoes,"Raspberry/white Thermabuck,Brownbark Perma Hide,Black Durabrush,Charcoalcreamgumblue-Black Thermabuck,Golden Wheatcreamgum Thermabuck,Brown/bark Perma Hide,Golden Wheat/cream/gum Thermabuck,Black/cream/gum Durabrush,Raspberrywhite Thermabuck","70,00",70,Gray,,FALSE
AVph3mXu1cnluZ0-HT3k,Lugz,"Womens,Womens Shoes,Clothing,Women's Shoes,Boys' Shoes,Boots,Lugz,All Womens Shoes,Shoes,All Women's Shoes",Shoes,"Raspberry/white Thermabuck,Brownbark Perma Hide,Black Durabrush,Charcoalcreamgumblue-Black Thermabuck,Golden Wheatcreamgum Thermabuck,Brown/bark Perma Hide,Golden Wheat/cream/gum Thermabuck,Black/cream/gum Durabrush,Raspberrywhite Thermabuck",69.99,69.99,Brown,,FALSE
AWBESt3guC1rwyj_jjZF,lugz,"Womens,Shoes,Boots,Lugz","Shoes,Shoes",,84.99,84.99,Silver,,FALSE
AV_KzLOMuC1rwyj_hPU9,style charles by charles david,"Womens,Shoes,Pumps,Heels,Style Charles by Charles David",Shoes,,"89,00",69.99,Raspberry,,FALSE
AV_KzLOMuC1rwyj_hPU9,style charles by charles david,"Womens,Shoes,Pumps,Heels,Style Charles by Charles David",Shoes,,"89,00",89,Raspberry,,FALSE
AV_X3n74YSSHbkXwqnCS,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David","Shoes,Shoes",,"89,00",89,Black,,FALSE
AWCRdlVXHh53nbDRDUro,nyla,"Womens,Shoes,Pumps,Heels,NYLA",Shoes,,69.95,69.95,Black,,FALSE
AVpfmz_71cnluZ0-n4iA,Daniel Green,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Women's Slippers",Shoes,"Pink,White,Blue","35,00",35,Blue,new,FALSE
AWDG0cpmHh53nbDREARo,corkys,"Womens,Shoes,Pumps,Heels,Corkys",Shoes,,69.99,69.99,Black,,FALSE
AVphqVhoLJeJML43dZ2a,Faded Glory,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,Lilac,8.97,8.97,LILAC,New,FALSE
AVphMYu61cnluZ0-_gDM,IB Non-Slip,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Women's Boots",Shoes,Navy,39.99,39.99,Navy,New,FALSE
AVpibldAilAPnD_xEGpy,Silver Lilly,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,"Pink,White,Gray,Black,Brown",39.99,16.99,Gray,New,TRUE
AVpfKjuI1cnluZ0-fS-R,ELLIE SHOES,"Clothing,Shoes,Womens Shoes,Womens Oxford & Loafers,Womens Oxfords,Women's Shoes,All Women's Shoes",Shoes,"Pink,Black and Pink,Pink and White",37.41,37.41,Pink,New,FALSE
AVpim4qG1cnluZ0-O5LN,SoftWalk,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Boots,Mid-Calf Boots",Shoes,"Black Distressed Leather,Black,Black Smooth Leather,Black Lizard Embossed Leather",145.95,145.95,UWomens  N Narrow,,FALSE
AVpfDqWyLJeJML431bqP,Brinley Co.,"Clothing,Shoes,Womens Shoes,Womens Comfort,Womens Comfort Boots & Booties,Women's Shoes,All Women's Shoes",Shoes,Brown,39.99,30.88,Brown,New,TRUE
AVpgn-k0LJeJML43Qjkj,Brinley Co.,"Clothing,Shoes,Womens Shoes,Womens Comfort,Womens Comfort Boots & Booties,Women's Shoes,All Women's Shoes",Shoes,Grey,39.99,30.88,Grey,New,TRUE
AVpgn-k0LJeJML43Qjkj,Brinley Co.,"Clothing,Shoes,Womens Shoes,Womens Comfort,Womens Comfort Boots & Booties,Women's Shoes,All Women's Shoes",Shoes,Grey,39.99,39.99,Grey,New,FALSE
AVpi9CQ0LJeJML43qkte,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Women's Dress Shoes",Shoes,"Black,Grey,Beige,Red,Blue,Tan",29.99,27.88,Blue,New,TRUE
AVpgqbpQ1cnluZ0-4rVL,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,"Navy,Black,Grey,Beige,Red",29.99,27.88,Black,New,TRUE
AVpfxoUZ1cnluZ0-rDzl,Brinley Co.,"Clothing,Shoes,Women's Shoes,Women's Dress Shoes,All Women's Shoes",Shoes,"Burgundy,Black,Nude",24.99,22.88,Burgundy,New,TRUE
AVpfPswDilAPnD_xYAsQ,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,"Black,Grey,Beige,Red,Blue,Tan",31.99,31.99,Black,New,FALSE
AVphm6G5LJeJML43c0Je,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,"Ivory,Black,Nude,Red",29.99,23.98,Black,New,TRUE
AVpgtbPc1cnluZ0-5Wqx,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Women's Boots",Shoes,"Black,Brown,Chestnut",49.99,49.99,Black,New,FALSE
AVpfOq3SilAPnD_xXrNj,Brinley Co.,"Clothing,Shoes,Women's Shoes,Women's Dress Shoes,All Women's Shoes",Shoes,"Ivory,Black,Nude,Grey,Red",29.99,29.99,Black,New,FALSE
AVpe8ltm1cnluZ0-adgq,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,"Black,Brown,Chestnut",48.99,32.88,Black,New,TRUE
AVphhlhmilAPnD_x6cM-,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Women's Boots","Shoes,Shoes","Black,Brown,Dark Grey,Chestnut,Taupe",49.99,49.99,Black,New,FALSE
AVpg9iYo1cnluZ0-8hIj,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Shoes,Shoes","Black,Grey,Taupe",19.18,19.18,Black,New,FALSE
AVpgk1tdLJeJML43P2cT,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Shoes,Shoes","Black,Brown,Taupe",49.99,32.88,Black,New,TRUE
AVpg9Jr2ilAPnD_xzYfH,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Shoes,Shoes","Black,Brown,Chestnut",46.74,46.74,Black,New,FALSE
AVpe80zfilAPnD_xRmAo,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Shoes,Shoes","Black Patent,Taupe Patent,Beige Patent",31.99,27.88,Black Patent,New,TRUE
AVpgt0zRLJeJML43R4Ln,Brinley Co.,"Clothing,Shoes,Women's Shoes,Women's Dress Shoes,All Women's Shoes,Women's Wear to Work,Women","Shoes,Shoes","Black,Nude,Grey,Hot Pink",31.99,29.54,Hot Pink,New,TRUE
AVpfJ8INLJeJML433kPP,Brinley Co.,"Clothing,Shoes,Women's Shoes,Women's Dress Shoes,All Women's Shoes,Women's Wear to Work,Women",Shoes,"Black,White,Nude,Grey,Red",28.99,27.27,Black,New,TRUE
AVpe_hnpLJeJML43z_Gv,Brinley Co.,"Clothing,Shoes,Baby & Kids Shoes,Girls' Boots,Women's Shoes,All Women's Shoes,Girls' Shoes",Shoes,"Black,Grey,Chestnut",32.99,26.32,Chestnut,New,TRUE
AVpfueNW1cnluZ0-qKJu,Brinley Co.,"Clothing,Shoes,Women's Shoes,Women's Dress Shoes,All Women's Shoes",Shoes,"Black,Grey,Olive,Taupe",32.99,32.99,Black,New,FALSE
AVpgqDb-LJeJML43RCBy,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,"Black,Grey,Red,Taupe",44.99,29.99,Black,New,TRUE
AVpfHSRh1cnluZ0-eM3-,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,"Stone,Black,Grey,Taupe",36.99,30.88,Black,New,TRUE
AVpia2K6LJeJML43lhA-,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Shoes,Shoes","Stone,Black,Brown,Grey",44.99,44.99,Black,New,FALSE
AVpgy3AgilAPnD_xxYle,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,Stone,39.99,30.88,Stone,New,TRUE
AVpftVqF1cnluZ0-pz7V,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Shoes,Shoes","Black,Charcoal,Taupe",44.99,44.99,Black,New,FALSE
AVpfstKl1cnluZ0-poJ4,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Shoes,Shoes","Stone,Black,Brown,Grey",44.99,23.88,Black,New,TRUE
AVpgsqiDLJeJML43Rnqo,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Shoes,Shoes","Stone,Black,Grey,Taupe",42.92,42.92,Black,New,FALSE
AVpgjiQF1cnluZ0-3HN4,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Shoes,Shoes","Black,Bone,Grey,Floral,Taupe",26.99,22.88,Black,New,TRUE
AVpfLrzQLJeJML434JFY,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,"Black,Taupe",39.99,34.99,Taupe,New,TRUE
AVpfrB5f1cnluZ0-pIhw,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,Black,34.99,34.99,Black,New,FALSE
AVphXJJsilAPnD_x4fw2,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,Black,39.99,32.88,Black,New,TRUE
AVpfArORLJeJML430Zbv,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,Blue,19.99,18.5,Blue,New,TRUE
AVpf1Y3ailAPnD_xjIF2,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,"Black,Brown,Grey",39.99,36.58,Brown,New,TRUE
AVpe43H3LJeJML43xkBD,Brinley Co.,"Clothing,Shoes,Women's Shoes,Women's Dress Shoes,All Women's Shoes",Shoes,"Black,Nude",28.99,23.88,Nude,New,TRUE
AVpe43H3LJeJML43xkBD,Brinley Co.,"Clothing,Shoes,Women's Shoes,Women's Dress Shoes,All Women's Shoes",Shoes,"Black,Nude",25.76,25.76,Nude,New,FALSE
AVpfk9jZ1cnluZ0-nUd_,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Shoes,Shoes",Beige,23.99,18.88,Beige,New,TRUE
AVph_sRxilAPnD_x_kaA,Brinley Co.,"Clothing,Shoes,Women's Shoes,Women's Dress Shoes,All Women's Shoes",Shoes,Grey,23.99,18.88,Grey,New,TRUE
AVph4Xc41cnluZ0-Hc5q,MLB,"Clothing,Shoes,Men's Shoes,All Men's Shoes,Women's Slippers,Women's Shoes,All Women's Shoes","Shoes,Shoes",Team Colors,151.24,151.24,Team Colors,New,FALSE
AWEWhqysYSSHbkXwu0Bm,easy street,"Womens,Shoes,Oxfords,Easy Street",Shoes,,54.99,54.99,Brown Suede,,FALSE
AVphbNXp1cnluZ0-CU4j,Danskin Now,"Women's Casual Shoes,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,All Women's Shoes",Shoes,"White,Black",19.74,19.74,White,New,FALSE
AV-ncL2WuC1rwyj_gemu,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",Shoes,"White,Grey Mint",64.99,64.99,White,,FALSE
AV_KamdFKZqtpbFMTeg4,forever collectibles,"Womens,Shoes,Flats,Forever Collectibles",Shoes,,"25,00",25,Ram Team,,FALSE
AVpjZ5xA1cnluZ0-WRtS,Carrini,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Shoes,"Burgundy,Black,Brown,Grey,Blue",34.95,20.45,Black,New,TRUE
AVpfLJG6ilAPnD_xWhQV,Riverberry,"Clothing,Shoes,Women's Shoes,Women's Sandals,Women's Dress Shoes,All Women's Shoes",Shoes,"Black Patent,Black Snake,Coffee Pu,Khaki Patent,Gold Snake,Grey Croc,Brown Pu,Khaki Pu,Red Patent,White Patent,Taupe Pu,Fuchsia Patent,Blue Patent,Beige Snake,Black Pu,Grey Snake,Wine Pu,Beige Python,Mint Patent,Black Croc,Black Python,Nude Patent",24.99,24.99,Wine PU,New,FALSE
AV_X3bFduC1rwyj_hre1,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,54.99,35.99,Navy,,FALSE
AV_X3bFduC1rwyj_hre1,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,54.99,35.99,Black,,FALSE
AV_X3bFduC1rwyj_hre1,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,54.99,38.24,Navy,,FALSE
AV_X3bFduC1rwyj_hre1,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,54.99,38.24,Black,,FALSE
AV_X3bFduC1rwyj_hre1,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,54.99,38.24,Black,,FALSE
AV_X3bFduC1rwyj_hre1,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,54.99,54.99,Brown,,FALSE
AV_X3bFduC1rwyj_hre1,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,54.99,38.24,Wild Rice,,FALSE
AV_X3bFduC1rwyj_hre1,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,54.99,38.24,Black Patent,,FALSE
AV_X3bFduC1rwyj_hre1,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,54.99,54.99,Black,,FALSE
AV_HAcphYSSHbkXwqE7P,journee collection,"Womens,Shoes,Boots,Journee Collection",Shoes,,89.99,67.99,Gray,,FALSE
AV_HAcphYSSHbkXwqE7P,journee collection,"Womens,Shoes,Boots,Journee Collection",Shoes,,79.99,59.49,Gray,,FALSE
AV_HAcphYSSHbkXwqE7P,journee collection,"Womens,Shoes,Boots,Journee Collection",Shoes,,79.99,79.99,Camel,,FALSE
AV_HAcphYSSHbkXwqE7P,journee collection,"Womens,Shoes,Boots,Journee Collection",Shoes,,89.99,67.99,Stone,,FALSE
AV_HAcphYSSHbkXwqE7P,journee collection,"Womens,Shoes,Boots,Journee Collection",Shoes,,79.99,79.99,Black,,FALSE
AV_HAcphYSSHbkXwqE7P,journee collection,"Womens,Shoes,Boots,Journee Collection",Shoes,,79.99,55.99,Camel,,FALSE
AV_HAcphYSSHbkXwqE7P,journee collection,"Womens,Shoes,Boots,Journee Collection",Shoes,,79.99,55.99,Gray,,FALSE
AV_HAcphYSSHbkXwqE7P,journee collection,"Womens,Shoes,Boots,Journee Collection",Shoes,,89.99,79.99,Blue,,FALSE
AV_HAcphYSSHbkXwqE7P,journee collection,"Womens,Shoes,Boots,Journee Collection",Shoes,,79.99,69.99,Camel,,FALSE
AV_HAcphYSSHbkXwqE7P,journee collection,"Womens,Shoes,Boots,Journee Collection",Shoes,,89.99,89.99,Blue,,FALSE
